id,miner,rust,phoma,split,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12
1345,1,0,0,train,-11.383073,2.747184,-23.947964,23.964645,0.50658643,9.513536,-1.2158147,-6.0704846,-5.5672812,-3.615026,-1.7403115,-17.230888
846,0,0,0,train,10.312715,0.089341626,3.5238888,-8.796876,1.2468758,-9.099152,0.29364917,-0.19532996,-2.8060694,-4.672861,-0.75237876,-0.08264393
448,0,0,1,train,-15.318583,-2.5460525,-2.6214983,8.863079,3.3186033,-8.36176,4.868488,-2.3598902,-7.2374845,-2.9841125,-3.626565,-1.6451029
907,0,0,0,train,18.728039,-7.7095456,-2.645463,-4.1780815,-4.521158,-7.202128,-5.8740845,-0.54243606,0.6397731,-5.5198646,1.1295854,0.4150612
735,0,1,0,train,3.5978324,-15.175337,4.299856,4.634208,-6.509848,1.0594687,3.9292297,6.9353046,4.278078,0.42420316,2.114135,-1.8072593
1478,0,1,0,train,6.7437205,-0.9425698,-2.0370934,0.58172905,-2.9804132,7.4599185,2.7333004,4.2193584,-3.2678773,-1.8755661,8.782724,0.15355836
1540,1,0,0,train,-1.4133171,14.216636,2.754725,-4.8186674,11.562928,9.442758,1.138099,1.9968114,-3.8737013,3.0576825,-6.343362,8.809652
41,1,0,0,train,5.1427565,-10.591287,-6.3818984,2.3777437,-3.8669765,3.193209,5.3331814,2.2072563,-5.4076014,-5.6479535,-6.064106,1.4585471
919,0,0,0,train,10.615076,-2.163052,0.37357938,-3.2450917,-2.9933264,-3.050579,-4.0814905,-1.4209663,6.4656496,-3.4371068,-4.6039267,-2.2493331
295,0,0,1,train,-17.43635,-4.1502953,7.5200067,-5.8367376,-7.3935394,4.4661493,2.9108045,0.9580682,-0.06346426,0.34818402,0.80944216,3.1307478
990,1,1,0,train,16.58265,10.138905,-18.099857,0.595762,-16.170237,3.1042304,-6.882445,-0.45774972,8.4358835,-3.8549447,7.756597,1.2128532
975,1,0,0,train,8.832917,8.895941,-3.3033812,-10.464662,-5.4052596,-3.0965583,-4.372105,-9.644325,7.3031297,5.177119,7.593205,3.6651118
847,0,0,0,train,6.79228,-6.6367497,2.742997,-7.153783,6.786106,-12.000249,-0.80248404,-0.059805878,-1.5270933,-1.4684062,2.3472404,-4.310576
927,0,0,0,train,15.983259,1.3827904,2.6619675,-0.20159379,0.4424743,-8.864382,-5.885668,7.8603168,4.746244,-0.48330933,0.97375333,-3.3518572
4,0,0,0,train,10.053771,-4.198242,8.541832,4.756289,4.78061,-5.0422544,4.644658,2.4488056,-9.719215,4.931084,-0.82534915,-1.8934569
1099,0,0,0,train,9.702495,-0.29747134,3.8341525,-9.314748,4.897981,-10.3788595,-2.9873714,0.08045354,3.969028,1.120879,1.3688122,-3.3473103
124,1,0,0,train,-7.816735,-1.781423,-6.7405343,1.3673346,-2.9642196,7.7875166,10.9586525,5.047047,1.4218664,-3.993235,-3.8540297,-0.5559386
1473,0,1,0,train,5.08284,-17.199404,-8.5021105,2.0130422,-5.479612,5.9208217,-2.4303312,1.9072293,1.9723843,-2.281069,-3.6741695,-3.2624922
697,0,0,0,train,6.297469,-10.6971855,10.455668,-2.3027089,4.0722313,-3.7472258,2.0299017,-3.3185546,1.5731732,-2.4958334,1.027437,0.77786875
57,1,0,0,train,-7.2877736,5.322713,-2.9829388,-0.41652465,1.6671964,-0.8140917,8.742713,1.1828083,-13.299835,3.8317885,-2.1778297,-5.8537593
1055,1,0,0,train,-9.74547,1.4260174,-6.9526815,-6.908257,7.8424606,-3.4422219,5.707324,-3.0606914,3.4770877,-0.5284565,4.058473,-6.942643
1334,0,0,0,train,11.901075,-7.467339,-5.694913,6.284957,-5.936253,0.6502499,-9.750051,-11.255401,-8.775893,3.746249,2.5949142,2.2933815
1071,1,0,0,train,-5.2505145,1.5914211,-3.2588782,-7.632511,-2.256563,-7.5873346,6.263722,-3.0363624,1.4461219,1.1093273,0.12959756,-6.441152
997,0,0,0,train,11.891755,-12.563049,2.6882224,-11.041745,1.7416626,-5.741448,-4.4125185,-3.7898707,8.409788,-3.1220088,1.0017116,0.40897498
485,0,0,1,train,-23.038307,-2.4898202,5.1656837,2.59961,-6.1629033,-0.24137852,-6.396005,12.719851,5.164201,-3.5113728,0.7345722,4.1284733
1024,1,0,0,train,8.350419,13.396468,-3.4103787,-8.2685375,-11.233737,-2.161479,2.8471375,1.0002601,9.872723,-4.4590254,6.3767467,0.08489388
963,0,1,0,train,9.658537,3.6746063,-10.776423,1.7855139,-2.37434,0.6531489,-6.2664104,4.794859,7.955189,11.148917,-5.0224123,3.5546975
1513,0,1,0,train,4.4508686,-8.338745,-4.0559196,-7.578726,5.3968897,1.0104295,-2.221644,0.5960747,-2.0570068,-2.1242926,-0.3740704,-2.1992688
14,0,0,0,train,10.612491,1.2267699,6.4640803,12.1387615,4.8127937,-1.1980596,6.040106,7.6127615,-3.1866686,3.5784984,-0.7086953,-2.3303456
789,0,0,0,train,5.1308265,-0.7977487,9.304513,8.086352,9.024393,-4.333026,6.597655,1.8915495,7.088389,0.5214995,-2.890835,-1.0531831
751,0,0,0,train,8.727167,-15.3069105,3.4337432,4.293116,-5.194679,-3.473094,2.0138876,0.12844443,-3.890649,-2.1565554,-0.5108372,-2.3506196
130,0,1,0,train,2.8959498,-5.192906,0.8610344,2.6899564,11.704603,1.3202358,3.4738867,5.192525,-0.6917314,-3.9887679,0.80231756,-0.10446016
441,0,0,1,train,-13.910038,-5.3256035,4.7443604,-4.6694374,-11.825029,5.8571143,-0.32001972,4.0192404,6.3318596,3.1180108,5.286548,-0.7880422
1053,1,0,0,train,-12.311845,4.035651,-10.19053,-6.00342,7.210184,-6.738681,6.4565206,-3.0916986,1.9284433,-1.9303176,3.4662259,-7.8937516
1022,1,1,0,train,11.39156,0.26523182,1.1503915,-12.663402,-1.2527351,-7.841652,1.8730624,-1.8481054,2.6436496,-4.971349,-0.043643083,1.2864541
254,0,0,1,train,-1.7687275,-2.8493457,13.9786,6.0909443,-0.49090034,2.9167964,1.2569923,5.188627,1.6218594,3.694283,-0.8391173,-1.1557586
54,1,0,0,train,4.9490466,4.8785443,-4.310224,-3.2847893,1.2111069,0.012149627,6.0117745,0.98432606,-8.326705,7.024017,-3.1092286,-1.2222946
346,0,0,1,train,-18.135386,3.1665487,-3.9423966,-0.105241455,-10.738486,-12.377772,2.5838392,-6.440297,-3.1966848,-4.389459,0.36263376,15.862188
1486,0,1,0,train,-0.90024483,-5.2819953,-1.6908116,-0.6074316,5.459783,4.6010804,8.063379,1.8643223,0.2915496,1.5479283,5.946729,0.5383682
1056,0,0,0,train,11.968101,10.457912,19.903532,5.3319945,4.6094956,-2.9533603,-0.533292,-3.1098516,3.203167,-1.7223994,0.3065884,3.9164617
1411,0,0,0,train,7.639743,-6.312723,2.558238,6.851195,1.1163054,1.2207545,-4.984033,-5.4839854,-4.217173,-2.044425,-9.807833,-1.0996802
1373,0,1,0,train,7.006544,8.918016,-18.799332,-2.6595495,0.1342175,10.420674,-3.1726441,-2.2676978,8.750031,6.8349156,3.0625293,5.5163603
626,0,0,1,train,-24.932444,0.24562444,-0.016961096,9.414797,8.089786,-14.53745,-5.4525905,3.7503183,5.1119037,-9.535054,4.1714587,6.6596985
799,0,0,1,train,9.962183,-1.5426766,11.866046,10.569756,2.7084866,-5.1723137,3.0690358,0.8751316,0.32939118,5.7845526,2.3639905,-1.0292181
1354,1,0,0,train,-5.424585,4.961748,-7.143649,13.800119,-2.0972328,5.875385,7.347899,-3.6592457,-1.6447984,-0.9393403,-4.4227605,-1.7638093
911,1,0,0,train,0.24214387,-0.943494,-8.851327,-3.8293452,-2.0622563,-4.375636,3.2185817,-4.3990774,2.8704572,0.9782192,-7.356667,-1.7143705
1450,1,1,0,train,10.48188,19.291103,-5.640371,-3.9154909,-1.6489964,-4.1317263,-3.5121634,0.8995536,-5.9837165,11.434764,6.7882957,6.060277
1436,1,1,0,train,3.9902925,5.949101,-6.574471,-10.2676325,2.0705862,6.076689,-2.0830479,-1.9489815,-5.04843,1.3481632,-4.321823,5.5138407
905,0,0,0,train,18.516802,-8.054061,-3.1085284,-3.42635,-4.5600324,-7.362917,-5.8137927,-0.68880117,-0.09692652,-5.143711,-0.06323732,0.028955845
1584,0,0,0,train,7.9796915,-10.794142,1.6796918,1.2277681,4.3105874,1.7691187,-5.0366282,-6.605296,-7.95514,0.6456434,-5.7113585,4.680718
134,0,1,0,train,6.3836536,1.8663423,3.7670052,7.3353786,-2.0447679,4.9263244,7.111247,3.5321095,0.50424117,-1.8464043,4.196853,0.6154527
317,0,0,1,train,-10.19286,-3.8121345,6.012357,-6.7435513,0.53240913,-0.39931065,0.37486005,-0.44552583,1.7843645,-1.9853495,-4.6227927,4.5785766
1483,1,0,0,train,-0.39812818,-5.5250435,-2.3212497,0.9442845,15.240388,2.071519,0.33877748,-3.663518,-0.33475047,-3.4233048,-4.605539,1.9322383
60,1,0,0,train,-1.1326327,13.580344,0.9176376,-11.550839,-6.9295077,1.063989,6.499154,0.9098895,-13.695475,0.55408454,-3.2878833,-1.0110316
1581,0,1,0,train,6.5697427,7.211396,2.6452417,-4.6514773,3.641349,7.9094224,0.32509786,-3.2237475,-10.316023,-5.997117,2.4508379,4.101146
1457,0,1,0,train,9.802541,11.269383,-3.7395952,-7.8795176,0.5311746,-2.383408,-5.0548935,9.38911,-4.827012,8.725781,-4.673415,5.948449
283,0,0,1,train,-23.940361,11.103387,8.600471,-2.3369994,-10.622627,6.9068403,-6.348224,12.269211,-1.39933,-7.982977,-7.3299313,-0.51327133
687,1,0,0,train,-0.36247015,12.076053,16.889782,-0.83867335,-1.5911946,2.3343818,3.3203347,0.422586,-3.1273296,4.738007,13.479723,-4.3607583
129,0,1,0,train,4.385472,-3.0172863,3.5160804,1.2786508,9.334808,1.9159224,2.670412,5.6863117,-2.0619605,-3.9294648,0.31049642,1.0131611
1050,0,0,0,train,10.020238,5.5906515,1.577716,-10.501002,-0.22821036,-7.0294223,-6.378982,-9.34545,3.0031857,-2.83184,-0.4063547,1.9044278
1338,1,0,0,train,-6.9756227,-13.211456,-9.426997,11.428599,-1.5812801,9.626471,-4.7346096,-5.5794353,4.031267,3.3506818,-4.2931027,-2.5243943
1012,0,0,0,train,14.334629,10.0587,13.267242,-0.43232736,-2.1745296,-5.6528273,-3.0038242,-1.4989798,5.950682,0.4645974,0.5568626,-2.6217515
469,0,0,1,train,-21.289251,-1.2487395,-2.1101568,-1.7365648,0.39792025,8.4336815,-7.5463943,-1.5545701,3.6825986,4.0382323,-1.5844203,0.9824442
853,1,0,0,train,-2.4259346,-2.3482153,-4.3957677,-7.103884,5.6433163,-10.086616,6.507767,-6.222848,-8.133063,-0.07545295,1.2034088,-8.911756
369,0,0,1,train,-1.7931753,-5.2661796,10.863178,-1.0572054,5.162181,0.7214919,-4.1337047,-0.8172245,0.2815352,2.2030272,4.0138416,2.4497714
746,0,0,0,train,12.075271,4.492323,12.68217,8.722131,2.1878126,-3.706731,2.326601,4.3790345,1.012683,-2.8042455,-1.8658311,2.3549364
733,0,1,0,train,4.789929,-15.3326235,4.722886,3.9771485,-5.8914366,0.80694985,3.527715,7.0809793,3.5208035,0.056279942,2.6136692,-1.4701027
300,0,0,1,train,-20.632242,6.4692626,3.3318663,-5.045939,-4.5102115,4.933722,-2.3234365,-1.6661795,-3.1440992,3.0299613,5.0760236,-4.855398
1454,0,1,0,train,14.249519,18.033037,-9.934907,1.7892685,-8.374286,-3.079031,-5.4352517,6.266083,3.4053454,10.3369875,1.6555165,5.440144
384,0,0,1,train,-15.589295,-5.902788,1.0786483,-0.7326351,6.091113,5.0467834,0.22768772,1.1834826,0.5419471,0.063894,-9.4721985,2.14138
630,0,0,1,train,-14.963765,1.3211653,-3.2313745,-3.764916,-4.7534685,4.849462,5.9205303,-2.760786,-1.5523866,3.3049781,-3.7626832,-2.4280374
340,0,0,1,train,-32.037342,-4.1289845,-8.978566,7.7242327,1.2660584,-12.427158,-15.293178,7.9950843,-3.7828703,-5.2667146,5.4756784,13.682975
239,1,0,0,train,1.1850944,-10.213187,-11.063656,7.4406276,-6.8073287,1.8466865,7.98735,1.0549737,-2.9926114,-2.9884665,-0.032595247,0.98172677
406,0,0,1,train,-21.551594,3.8766448,-0.63584083,6.994244,-2.991475,-3.5021405,6.281903,1.0472816,1.6137531,-3.3904288,-5.3336163,13.621794
1558,0,1,0,train,3.9655657,4.5672264,0.95433253,0.784838,11.129555,6.287894,6.1574726,7.508372,9.227864,-1.7355202,2.6260004,-0.07141655
603,0,0,1,train,-5.2619967,-5.589649,2.864942,-4.1022387,3.732813,2.8626764,1.1317873,0.013649533,-0.50996834,2.2418475,-5.811008,-0.14933868
909,1,0,0,train,2.3873363,0.33995268,-7.454081,-2.2399068,-2.3042521,-3.8329043,-0.31105578,-4.3346586,3.2670112,0.8478523,-9.066599,-0.07143474
741,0,0,0,train,4.408074,-3.055848,8.957848,7.622187,9.664632,-4.65684,4.977672,0.039186966,-1.7345297,2.7406094,1.9161,-0.8659508
453,0,0,1,train,-11.720312,-8.444147,2.7919831,-2.3027782,3.9210682,1.5932915,0.8761973,-3.293882,-2.6414382,2.9604373,-2.9779756,0.42040446
1591,0,1,0,train,4.025788,-0.9751059,-1.6961632,-9.569544,3.9854083,8.732522,5.5894184,4.988197,4.025907,-2.027305,5.9152293,1.373227
1546,0,1,0,train,11.716655,3.947434,-10.824776,-3.5050113,6.141637,6.623275,-9.732638,-0.7111267,3.041027,-0.4249642,3.123146,7.413173
636,0,0,1,train,-5.661967,-16.111763,-3.667497,0.028913883,-0.6916184,1.0403475,-1.28443,-1.3968574,0.80870503,3.679295,-1.5754383,-1.624348
850,0,0,0,train,11.751331,-4.237695,4.9890165,-5.142228,2.5113592,-8.073632,2.4459262,4.625215,0.7684797,-1.0590957,1.349928,-4.2555065
146,0,1,0,train,12.2512455,-6.1950555,6.006739,6.0008974,2.2031553,2.283418,2.6544735,9.523854,-2.5972521,-5.075676,6.5291715,2.4583762
308,0,0,1,train,-14.00046,-6.84618,5.711789,2.2853668,-0.8025333,-4.5457525,-2.2390783,-4.6818523,-6.6636095,6.0200205,4.773903,3.4670606
211,0,0,0,train,6.984248,-17.018349,-4.990072,7.6512504,-9.653034,2.799262,-0.5414166,4.477407,-1.7513918,-0.865875,-6.1883464,-3.448921
659,0,0,1,train,-1.833897,10.365512,11.665719,-1.9364626,5.6537223,1.9226419,-7.6512017,-8.015381,6.360327,-9.10506,-2.6505086,-3.2536118
1449,1,1,0,train,12.0270815,21.020786,-5.989882,-3.2371926,1.5996206,-4.7627964,-3.2776701,13.644734,-4.67808,8.502922,-1.3642251,4.745021
478,0,0,1,train,3.020608,-17.202414,-2.0197911,4.002163,-6.914413,4.0808873,-2.9318686,-1.0777962,5.8384047,0.5114049,-4.3029823,-2.512127
1443,0,1,0,train,8.790487,4.6577477,-7.677855,-9.299011,1.2158846,2.1052742,-0.8379184,5.128131,0.16644797,1.0337852,2.1454177,4.0279026
1511,0,1,0,train,16.729128,-1.0000085,-2.9255686,-2.7463973,0.68601906,-1.482221,-7.2175636,8.541998,0.99977887,-5.9195366,3.1524985,2.850065
839,1,0,0,train,-13.120838,7.7642074,-19.341808,-4.208826,5.733768,-11.458297,-0.41832903,-0.45183972,-6.46611,-7.3284607,-1.7936399,-15.227387
172,0,1,0,train,11.264809,5.5589976,6.6333456,6.217983,4.432961,1.4780694,5.9681215,6.448808,-4.282442,-6.398873,0.073264435,3.7838778
343,0,0,1,train,-25.479548,-7.264348,-10.36917,3.7526102,6.1055617,-14.600949,-22.127638,6.940654,-8.076984,3.7110772,10.214049,13.174807
397,0,0,1,train,-3.457092,-15.204465,5.612994,-6.644255,0.8232381,0.0026861192,-5.630267,-2.5655959,-6.092161,7.17723,0.4771954,-1.3945049
1327,0,0,0,train,4.05346,5.600005,-2.1078858,14.680582,3.1042595,7.95067,-0.6605271,-8.307407,4.8812466,-2.0336397,-4.5158916,0.66528684
609,0,0,1,train,-9.141776,4.095366,9.765507,0.019272218,-8.93266,2.4563074,5.8975596,-2.6367111,3.247281,1.578615,2.1921024,2.8913202
1459,0,1,0,train,8.915834,11.640572,-5.1085615,-7.3245134,-0.40752313,-1.746958,-5.9761853,7.8662505,-5.755482,10.474694,-4.6731753,9.273295
417,0,0,1,train,-19.346296,6.8297524,10.133332,-1.221541,-2.3437033,6.517021,-1.5433726,2.4118676,2.8310556,-2.4453433,-3.8963606,-0.9476019
483,0,0,1,train,-31.402077,13.332643,-8.290776,6.436647,6.1941843,-11.531609,-4.0521035,5.7936,0.19624622,-16.39097,7.467208,0.0025854704
683,0,0,1,train,-14.997093,-1.0221177,-10.594618,9.030214,-4.647427,-7.4328904,17.14204,-6.83768,4.213147,7.242127,-3.8868773,2.5214202
1005,0,0,0,train,14.162332,-7.134616,-2.684861,-9.479987,1.7864321,-5.476511,-5.736757,-2.333341,3.1589777,-7.3849344,-1.726147,-0.2336289
207,0,0,0,train,16.589294,-0.06989091,1.4419998,4.9219747,-10.058672,-4.477922,-3.2624824,-1.4392841,-10.2867155,-3.6952713,-4.5700393,-0.79057527
1066,0,0,0,train,12.461836,-0.7203956,2.2822363,-3.5471263,-0.5957308,-8.65637,-6.5089626,-5.761981,5.586442,-0.72687614,-5.9159503,1.7420585
1401,0,0,0,train,12.48697,17.715672,8.031296,13.174401,-4.2626247,-3.0366163,-4.6756015,-4.137054,-1.7075496,3.8156905,-0.12035626,1.1493402
1365,0,0,0,train,5.896621,10.530506,10.064382,13.879272,16.993986,5.6065145,-4.9853835,-13.680488,3.0072484,1.5382774,7.549128,4.765803
1440,0,1,0,train,11.4664,10.6830635,-5.946985,-5.4131117,-0.7559859,1.56635,-2.936216,3.1333437,-2.198177,2.6890419,7.1221623,2.3962064
1095,1,0,0,train,1.3755854,-3.6230068,-11.738287,-4.703055,-0.39899194,1.5733563,1.1971529,-2.5103981,4.0280623,1.9158556,-4.993648,-1.1050166
1306,0,0,0,train,14.345009,11.32175,9.849535,11.33279,0.8285436,-3.0535603,2.6471465,-5.7044926,-1.7118818,1.7774256,6.0044446,-1.8495214
1419,0,0,0,train,4.510159,-7.0235314,-1.8989472,8.863449,-8.641149,1.9190538,-6.5966396,-2.5426123,-2.650377,-0.7516985,-7.960171,-2.2641494
1563,1,0,0,train,-4.4633856,-2.8138843,-6.220017,-5.099473,13.209921,-0.39978135,2.0970778,-0.8524908,-1.0094045,3.9358625,-4.43489,-3.2022007
1094,1,0,0,train,5.0740457,-5.0817804,-9.390867,-7.924009,-0.021918917,-1.7762822,0.36496422,-3.0238168,4.639924,0.040771645,-2.6738858,-1.2545035
835,0,0,0,train,14.279451,0.4883433,8.047575,-5.716441,1.7014744,-10.245015,-0.8289498,-2.170674,-3.5961063,0.91445684,3.0066638,-4.315869
1004,0,0,0,train,13.468292,-6.167604,-2.6761234,-10.665281,2.8940501,-5.7620378,-5.352546,-2.344523,2.6544547,-9.193757,-2.945587,0.17310734
758,0,0,1,train,-22.414532,3.6564963,-12.595012,10.725167,3.8377767,-14.7257805,8.9948635,2.7429018,5.124845,-5.875874,9.486938,6.7373757
1359,1,0,0,train,-15.135798,7.803044,-25.806278,20.516012,5.5461473,1.1212869,4.7722697,-20.08832,-3.1427014,10.788286,0.07877745,-15.782326
1529,0,1,0,train,9.038948,-9.880551,-1.8177619,-1.5948027,-0.67174673,4.513005,3.894222,7.244429,-1.0274895,-4.0471854,4.435011,1.3519689
467,0,0,1,train,-1.5440843,1.6812804,16.689133,0.37376904,-0.74618256,7.2445784,-1.6746901,0.7269811,-0.17099282,1.5555468,-1.209661,-1.5054042
693,0,0,0,train,3.979288,-1.5511104,14.941574,4.072473,7.05309,-2.3057406,4.7793913,2.799733,2.8930418,-0.55925953,-0.19868316,0.33071867
1405,0,0,0,train,13.779799,5.4000187,13.018707,20.553003,5.89947,0.55575335,-5.0202365,-4.0316467,-2.260938,5.884389,1.8778652,3.2464466
1573,0,1,0,train,-2.67577,-4.723037,-2.374905,-2.7806888,9.287759,8.561171,3.4767673,-3.1627555,-0.272878,0.41195247,7.44262,2.0957332
1487,0,1,0,train,2.9117298,0.18043609,1.0935302,-2.0136805,4.6090403,6.777441,5.270717,5.98859,-0.23317613,-1.9934031,1.624253,2.42702
63,1,0,0,train,-1.9072076,2.4661505,0.67605436,-6.282863,1.0038804,0.77960575,5.631891,-3.4003477,-13.126113,4.8893895,6.0259295,-2.7536073
670,0,0,1,train,-19.106937,2.3788624,-1.4743334,4.3078504,-4.5021763,-14.066521,3.2870786,-4.1779356,-1.9650558,-3.9348495,5.163471,19.965971
1386,0,0,0,train,5.7325454,-6.7710567,5.6173863,5.5005693,7.3775787,2.1794755,-0.06681795,-4.6907606,4.6977468,-1.5098287,1.9652021,2.503235
35,1,0,0,train,-4.2455106,13.810836,-4.5195065,-4.120829,0.26101846,9.1503,9.497601,-5.948442,-0.39648178,-5.533531,9.615735,-3.3137138
1448,1,1,0,train,12.68562,16.806349,-5.097739,-4.8543386,-0.3228041,-3.2527204,-2.4508262,4.392549,-5.418905,9.646132,5.6998053,7.0415964
1553,0,1,0,train,10.11493,-15.983664,-9.171761,4.956763,-10.740096,8.761681,-6.6201844,1.4135442,2.7890382,-4.808915,-2.9710906,0.558953
228,1,0,0,train,-0.6754862,3.066411,-4.461891,-6.0858774,-4.9603643,2.0959816,7.423117,-5.321567,-4.086877,-2.6230228,0.56830335,-3.4325845
131,0,1,0,train,5.0184073,-3.5367517,1.9447297,-0.038650393,8.49155,1.4152684,2.1895077,4.5706863,-3.7811024,-4.646138,1.2469093,0.33177033
1389,0,0,0,train,4.2403417,-7.8652925,4.67214,0.78424144,7.666159,3.293309,-3.3449306,-3.2757673,7.2313113,-3.9619172,-2.2239609,2.9964426
858,1,0,0,train,0.60387427,-2.5526917,-1.7859591,-6.5946965,6.138256,-2.8540633,3.2281904,1.1189443,3.538827,-5.517878,-0.8949042,-2.7006462
144,0,1,0,train,10.7470665,-8.260558,5.856983,5.8184605,3.7239163,1.4005486,3.9656243,7.8311124,-2.091058,-4.108014,5.7444077,2.4383981
1475,0,1,0,train,5.2637186,-16.028728,-8.418052,1.8041445,-6.010682,6.8755035,-2.7653742,1.5570724,2.9967108,-2.023551,-3.498224,-1.9396203
1578,0,1,0,train,10.39029,-3.7331543,-6.652607,-4.720396,2.6201024,4.9646506,-2.427246,-2.852125,-1.5474007,-4.791166,-0.20741883,3.4980164
1319,0,0,0,train,17.527058,10.645798,-10.415145,23.503218,-15.312499,3.961372,-11.679448,-11.678267,0.4072105,1.4890996,6.9673877,2.791763
185,0,1,0,train,17.84989,-4.8197093,-3.6209621,4.271432,-9.747273,3.1396601,-2.2830074,8.477391,-8.925442,-12.467885,6.0885577,0.1137116
1312,1,0,0,train,-16.285324,-1.7776526,-13.323391,16.428265,8.983847,-2.975018,2.4146943,-5.1043634,3.1098342,-8.096229,0.10426999,-6.026288
699,0,0,0,train,6.5091887,-11.607611,10.114371,-2.2728338,2.6894286,-4.1706495,1.8671631,-2.9123096,2.1328723,-2.4323237,0.9753333,0.13204618
204,0,0,0,train,16.060026,-0.23435983,1.2558237,8.167209,-9.257386,-4.622933,-1.7360312,-0.4224952,-10.445338,0.10683081,-0.9385388,-0.46557063
379,0,0,1,train,-12.145209,-11.649402,5.4767866,2.6549742,3.8716943,4.065338,0.30434307,0.58215517,8.423016,1.0246438,0.23811966,-1.6525772
170,0,1,0,train,8.231447,4.544109,-2.4767828,-7.3355165,-0.97981066,4.117717,3.8811984,2.233152,-9.8623,-9.645622,7.4941807,2.275051
796,0,0,1,train,8.7671385,8.0777,9.525191,11.96814,-1.0109825,-3.967341,5.244091,0.33699003,0.21219791,2.6017978,-4.7231607,0.2905194
17,0,0,1,train,6.296387,-15.567449,-8.712662,6.041678,-7.7290926,2.3569765,-0.46713284,6.4168077,-2.9705675,-1.7350687,-4.4278193,-5.739554
1003,1,0,0,train,8.045473,-4.4423923,-2.4134405,-10.370671,-0.51388264,-5.1587644,-0.0033303068,-4.284492,4.0262337,-2.8465116,1.3447939,-1.2426845
970,0,1,0,train,-3.7252066,2.4696152,-7.5523143,-7.3549175,7.728154,7.4899907,-0.21808417,-2.1277795,0.17058273,-1.05548,-3.2220173,4.466793
100,1,0,0,train,-4.512778,-2.8089094,-8.482969,1.394679,5.3509865,6.77631,5.697582,2.332939,-0.8451741,0.47622535,-1.9818946,-1.4424589
116,1,0,0,train,-7.5316854,1.3695569,-4.900852,-0.09212818,-0.054606233,9.581156,12.712009,-0.069237806,-2.5275733,0.6572947,-4.6084967,-0.19226207
1350,0,1,0,train,9.342829,-3.3812833,-3.3073869,-6.160449,1.8006756,-2.7440546,-4.0053787,-1.5649871,-3.9714682,1.9769531,-5.367435,4.797461
966,0,0,0,train,14.206745,-14.560234,-5.899881,-7.6068144,-11.595798,-2.4984214,-5.053617,-2.8091185,2.5119457,-7.7620225,-0.39117444,-4.007614
248,0,0,1,train,0.39943373,12.126587,19.673944,1.0016093,-2.522369,-1.5492,-5.9705563,-2.0031474,0.13836904,2.5521076,-3.9241269,-8.078078
1585,0,0,0,train,3.9873586,-13.313023,0.5303634,2.0192525,4.933188,2.3328867,-4.8322816,-3.6313787,-6.096453,1.2720209,-5.1586967,3.31743
972,1,0,0,train,7.8467097,6.616653,-0.44126388,-13.337798,-8.973868,-4.2526054,-2.018127,-6.823378,4.9002466,-1.5224973,-1.2177258,0.23014435
456,0,0,1,train,-9.351732,-10.184912,4.5008817,-2.3633919,-6.6856337,5.5963283,4.9842114,0.97227293,3.427386,4.8817234,5.855285,-3.5055141
428,0,0,1,train,-25.260344,0.4698706,-5.147077,6.6216416,-3.540539,-10.149294,4.941957,1.783018,-2.9505107,-3.0006442,3.8521917,5.5065074
1543,1,0,0,train,-2.280772,10.585592,-1.8016659,-5.976787,14.920018,9.773926,1.6016254,-3.8591676,-7.3082795,1.4317174,1.596392,7.69256
22,1,0,0,train,7.734402,2.475445,-7.7724075,1.7220457,-3.6994894,-0.8613153,3.189326,8.091503,-7.750832,0.15012443,4.4598045,-2.7007205
672,0,0,1,train,-16.22571,10.603755,8.017353,-10.972421,-10.770096,7.560905,-7.732788,0.64900184,0.549372,-0.03625317,9.419887,-6.3385324
1035,1,0,0,train,11.786801,16.074696,3.692938,-0.2676102,-0.17380704,-6.5025177,-2.209655,-3.526923,4.372328,2.72059,-4.179319,-1.3738393
1437,1,1,0,train,4.6956606,7.211727,-7.9243317,-8.567943,4.73582,5.6698046,-0.5917802,-1.7316899,-4.56756,4.298944,-3.342531,6.0920677
1318,0,0,0,train,16.49174,6.4195743,-6.028502,21.26058,-7.413079,1.5196831,-11.032409,-16.787409,-5.886348,6.115531,15.148558,1.794532
191,0,0,0,train,15.615993,-6.8415275,-0.7552629,7.4309564,-6.526284,-2.3287065,1.3652003,0.25508907,-4.709295,-2.7677886,-0.44823068,-1.194717
1451,1,1,0,train,9.353517,18.93174,-5.6618857,-4.8296986,2.5330863,-4.8743877,-2.5830286,9.939869,-4.5367665,8.343113,-0.4555092,4.614113
833,0,0,0,train,15.841093,2.732651,8.339,-6.217613,0.40229028,-11.305051,-0.853951,-1.5618043,-2.41609,0.97255266,2.809715,-4.3358817
1531,0,1,0,train,7.962767,-9.908196,-1.8174311,-1.8518853,-0.55121195,5.2905235,4.838028,6.2519016,0.5461593,-3.1112356,4.099939,2.2932823
1439,1,1,0,train,1.3262316,6.976552,-8.008413,-9.194602,6.2590384,6.1266823,1.6623709,-1.7350098,-5.038943,4.790537,-2.5550117,4.8219104
848,0,0,0,train,12.464298,-1.841884,3.4713018,-3.8453176,1.1608852,-8.7779875,2.581926,6.414569,-0.25082737,-1.0558705,1.2342459,-4.03159
